"","accession","Description","Protein.FDR.Confidence.Combined","Exp.q.value.Combined","Sum.PEP.Score","Coverage.in.Percent","Number.of.Peptides","Number.of.PSMs","Number.of.Unique.Peptides","B12_4_1_A","noB12_4_1_A","B12_12_3_A","noB12_12_3_A","pool2_A","B12_12_1_B","noB12_12_2_B","B12_4_2_B","noB12_4_2_B","B12_4_3_B","pool1_B","pool2_B"
"1718","1783488196","DNA-directed RNA polymerase beta' chain (chloroplast) [Fragilariopsis cylindrus]","High",0.001,4.352,2,2,3,2,5.74978732258439,7.86026067975596,4.88172343641767,4.9773915865831,6.83518162816154,6.01598866948701,12.61604240999,6.99907121671228,3.72506413585292,8.47739581190155,8.66125930676428,4.99373980849775
"1721","OEU23563.1","hypothetical protein FRACYDRAFT_233737 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.344,1,2,3,2,12.1360964530628,11.1885744473685,14.4243899527089,9.86031035052276,9.79587618862676,10.6259616417705,7.91855725354355,11.0608535023169,7.28461008657169,9.76266478378733,8.8005694933647,10.8119027102853
"1728","OEU21279.1","gamma hydroxybutyrate dehydrogenase-like protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.322,3,1,2,1,9.48884716656288,13.0480559123892,9.49490778005712,8.3441370730265,8.67697563091659,12.7100432760227,10.1191759174438,9.98511097106834,11.1645281542535,13.5902817364716,8.88151221897798,8.47794152412632
"1739","OEU14129.1","prim-pol domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.29,3,2,4,2,27.6073058411813,26.0919679266845,29.5722486211638,31.5505386237799,30.0714977168899,38.6726928356532,37.4646471775451,35.2677629743775,28.2951198811694,31.1456893956861,29.0285298528658,31.1542617461074
"1741","OEU07355.1","hypothetical protein FRACYDRAFT_197708 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.284,6,2,3,2,32.430738042101,33.1471049291496,20.8862776630309,21.2133647635824,26.4179994213137,33.1024463206501,24.3798807079561,36.5973616839264,28.5184224171768,37.5610584592882,24.5528426454972,28.3293441643113
"1742","OEU19562.1","endo-1,3-beta-glucanase [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.283,2,2,3,2,3.13921109128094,5.74479456561905,5.87448212095935,4.71018032931972,4.79803341207012,7.28095851502492,7.80790514808648,3.78740347295133,6.10805442403637,3.47513446109677,3.46453687117431,6.15168778788744
"1744","OEU18687.1","hypothetical protein FRACYDRAFT_268405 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.271,12,2,4,2,17.5721360223442,11.2697021883393,18.5312736107299,16.7964381755975,17.521012430184,14.7341591126358,17.236928834307,14.9841714597524,12.8421860892869,10.655270427763,16.9964426677948,18.0677859285034
"1746","OEU06609.1","hypothetical protein FRACYDRAFT_254158 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.267,2,2,2,2,21.7399496565884,19.0826521659984,18.0668259314789,14.4461765830816,14.4952929165559,13.3873674063301,14.2760521583259,13.7795747242857,12.4363072957972,14.9925152208052,14.5361685920947,14.4671684025423
"1748","OEU23724.1","putative mitochondrial dicarboxylate carrier [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.259,5,2,4,2,17.1773455484198,60.6124774248106,20.8984520410191,17.5272242421447,17.3649831068331,6.74928622685341,23.2485431782509,28.484809639707,6.18901578488203,26.7053147694184,5.68945645024868,29.1945017158989
"1750","OEU08838.1","EF-hand [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.256,3,2,4,2,40.6174894484253,49.9247825891407,27.1171961976822,30.2423767329314,31.734397352009,34.6673177908251,29.4846551017051,33.0976767889729,31.9658883807091,37.4433430341544,29.0429051552763,34.4867082463475
"1752","OEU18022.1","cobW-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.251,3,1,2,1,9.6392993389567,9.20869639297811,7.00212280350254,11.17939330231,10.3130293779866,9.5422210006282,17.1550260389742,10.596059650029,8.82909445320091,10.261784152604,11.1715413693114,9.45377624928309
"1754","OEU12201.1","hypothetical protein FRACYDRAFT_263160 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.236,5,1,2,1,25.4148287412893,24.1242252512315,26.2347923831919,31.3994351948992,20.3382001057872,21.1981195009165,10.4221159159982,21.484044440534,20.9525265257086,22.8331788423234,20.0292707877296,20.6693540496732
"1761","OEU22684.1","putative vesicle coat complex COPII, subunit SEC13 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.22,5,2,3,2,38.2439367339079,38.8800440747327,30.9421206369504,33.4121242763619,33.1408876315779,39.2151648024584,32.0898979926917,37.1736052697302,39.9113177449258,43.5633896310153,30.6067486416608,35.7352678022123
"1763","OEU06796.1","hypothetical protein FRACYDRAFT_253308 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.217,2,1,2,1,9.52791395404043,6.97447947439848,6.07834680132065,7.57084468730299,6.2731438850111,6.49729911344209,7.76381888487743,7.28906790934114,7.17481713666521,9.01850813852739,6.72687394780717,5.81977321928313
"1764","OEU17737.1","insert subdomain of RNA polymerase alpha subunit [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.215,5,2,3,2,6.46286824446323,4.63062117366946,8.46588585277529,3.82421234545808,6.11674785181119,7.04206762044228,3.39403368224487,6.37298277131683,5.54730892334723,6.47405592935674,5.908178808404,6.33336937739555
"1767","OEU22998.1","hypothetical protein FRACYDRAFT_259271 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.203,1,2,3,2,8.21465209774111,9.78174481448007,11.2917464090518,14.4114501113776,12.9138430693311,15.8289345303958,21.1725270178547,17.1360731474855,15.6043783161556,17.9300803008054,10.6531519959161,15.2130719792942
"1771","OEU13957.1","hypothetical protein FRACYDRAFT_269973 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.196,4,2,2,2,5.38188884282501,7.01109715243377,5.40757971894653,4.5778259208061,5.81341693230652,5.6120316165844,5.17564562351787,4.97216296333753,4.43895094935065,4.8214278338712,5.79271945899375,5.83966716368797
"1779","OEU15355.1","DnaJ-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.172,5,2,4,2,4.02526142404761,5.70647816434721,9.5164148961466,8.72170157380325,6.86912985970167,4.94929682091998,11.0902849641753,5.28043400694459,5.3781298207992,4.91086877993061,6.16476922057802,7.58809581067222
"1784","OEU13721.1","glutathione synthetase ATP-binding domain-like protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.157,2,2,8,1,65.8374191488452,73.061423808133,66.2197566299381,61.0737745861562,67.9180092369325,76.6838202136664,70.2701256673369,56.2781852648797,71.0367670593737,68.1004361753793,65.8940183748048,70.027958433988
"1787","OEU19288.1","hypothetical protein FRACYDRAFT_235337 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.143,1,1,2,1,0.823921364564645,1.07333928693636,6.37754515367335,5.7284922243094,3.39041768139139,3.17833052270978,3.77094776436821,0.408502787262792,0.729390347300835,0.414981490918258,3.71283576168707,3.06728055093788
"1792","OEU13508.1","DEAD-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.124,2,2,3,2,2.23480476545853,5.38595324097874,5.48893347309998,5.85153168119508,4.69004710612,4.92402396892878,4.29031816535999,5.1124219748934,4.56416866186162,2.67544099259461,5.06904291718283,4.31084946798168
"1793","OEU16792.1","hypothetical protein FRACYDRAFT_186050 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.124,5,1,2,1,6.59905483276161,10.6435634079401,2.43237325779213,6.04313783771225,7.75856016907574,7.76956732046299,5.38100335391542,9.77798620266064,8.51116534607823,11.0919186305948,6.04322893945722,9.50126992465368
"1794","OEU16586.1","protein serine/threonine phosphatase 2C [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.119,3,1,2,1,4.17217015686061,2.88743500265793,5.2401079303021,10.6465235057129,5.95528366181883,5.07953167748982,12.386678720165,5.60445482668749,6.75463884568749,4.69700501717747,6.34181310087711,5.56961847380061
"1797","OEU06695.1","hypothetical protein FRACYDRAFT_272623 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.106,5,1,2,1,21.0321309771185,19.9730948391593,17.6433579907531,12.9103844692342,15.2872280400476,17.6347961313674,15.2390285689814,14.7381138278915,15.6198488054447,13.658534277937,14.3823279448557,16.216792152337
"1798","OEU19098.1","hypothetical protein FRACYDRAFT_268556 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.103,8,1,2,1,3.53871668927037,3.59576796136584,6.25787190326186,4.64852815422185,2.97059469791953,2.55546943718156,4.90390422408982,1.15100865438529,2.53871500502781,1.16926322744857,3.24918399003311,2.69142159363575
"1800","OEU14125.1","hypothetical protein FRACYDRAFT_189149 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.081,3,1,2,1,16.2563432846883,11.5752643852445,8.02606507730765,9.76858004597584,9.22395976635783,6.76548006498786,6.09071789637999,10.3433515161115,8.78369053550603,11.7887826810485,9.53853049775171,8.91408908384128
"1802","OEU20470.1","IKI3-domain-containing protein, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.076,2,2,3,2,10.0046456722348,6.89995981937748,8.71020596134341,5.89508128780642,7.6802466055292,5.18558738730568,12.8663618382114,5.93742788638185,7.58548647819553,9.98332684877304,8.70877193610439,6.64656481853937
"1806","OEU12483.1","hypothetical protein FRACYDRAFT_243734 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.065,4,2,3,2,5.36867978458595,7.90050473881711,6.92602458081703,2.4708121523511,5.03206558335461,5.16659090466359,3.99643624233979,3.24041332772719,5.48130920131815,4.50457538477746,5.76634288131833,4.29369528133657
"1808","OEU20211.1","ClpP/crotonase [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.062,5,2,3,2,4.83125873912584,4.7203350038129,7.22754480618271,5.89618295534991,7.75340274596953,9.47738607885264,6.72341074602974,10.862993231151,7.20801149385823,6.63607831573628,6.96464535288668,8.55857135303618
"1810","OEU12743.1","hypothetical protein FRACYDRAFT_243999 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.06,3,2,4,2,9.21073424866122,14.2068310560646,8.22640215471216,6.60561973074787,8.09585908437722,7.09437144156312,6.13963949887828,6.76667628316657,7.60721244872067,8.27425116460672,8.06353754920687,8.13595486563367
"1815","OEU20376.1","ribosomal protein L32e [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.045,10,2,6,2,11.6736491889161,9.49039636134053,10.6612859002079,7.4788390328116,12.7857349988793,4.43448361583701,11.3716603682367,15.4320961434579,12.7373805006799,11.6343870006785,13.867272574753,11.7030752737478
"1816","OEU12421.1","hypothetical protein FRACYDRAFT_244689 [Fragilariopsis cylindrus CCMP1102]","High",0.001,4.039,2,1,2,1,6.32937155960236,6.12515603227818,5.49145145102989,3.77197117415678,4.35327249484011,5.77738036331427,5.39608775090834,4.03413381640666,5.10912668323282,2.57323417868905,3.376663200652,5.34541108801534
"1823","OEU15774.1","DNA repair exonuclease, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.987,3,2,3,2,5.53126197726003,1.70134314240904,5.62627905719999,2.45472128696755,3.22447744660611,3.77756079606182,2.33444872998643,1.48262001959643,3.3378361152086,1.70258606496428,2.53102529338227,3.92907813807899
"1824","OEU12984.1","hypothetical protein FRACYDRAFT_243335 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.983,1,1,2,1,3.48055577466618,3.47621348839995,2.69411652221702,2.57439573635454,2.72125749608297,3.96947998515208,3.69455002018772,1.73431570152033,1.95224046188302,3.14063798628233,2.54949388257128,2.89753791762591
"1826","OEU09038.1","hypothetical protein FRACYDRAFT_271650 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.981,12,2,4,2,32.8623516357327,30.022920383801,26.9998453977448,17.8669760124515,22.3916211645558,26.3612222185148,20.5593233108778,26.9425676717767,28.6006443588628,23.2848121095212,26.4614391444262,18.2940962503471
"1827","OEU14285.1","NADPH:protochlorophyllide oxidoreductase, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.976,5,2,4,2,8.15824200915521,7.63880992089273,9.63928357090491,8.44794990396177,9.33692891563799,9.62736426545965,9.24869791866941,10.29861720891,9.28433838686425,14.154402240851,6.9376319173582,11.7731377792665
"1829","OEU19598.1","hypothetical protein FRACYDRAFT_235658 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.974,3,1,2,1,6.58209988275355,8.68181968847474,10.2142143181446,8.83624619548665,9.14125208332251,8.68557044110991,37.0322557053467,6.42676859087693,7.33655912764958,6.95680590479552,9.07782652527652,9.21377437460574
"1832","OEU10229.1","protoporphyrin IX Mg-chelatase subunit D [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.955,3,2,3,2,1.4596390875091,5.07067153008151,2.17275080183975,7.34143752609443,4.08433952660264,1.7282580986462,11.3053603031185,1.82700810003939,11.2622242883735,2.47464503356854,4.36486654922561,3.80422265891507
"1834","OEU08930.1","hypothetical protein FRACYDRAFT_249273 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.951,2,2,3,2,12.9371780512609,9.41814778093964,12.9139743461492,6.19170175668142,9.39462238654149,10.8901698513918,8.34166202850041,11.8897569470353,11.7588060139664,16.2008658725491,10.0170115921848,8.77344714880688
"1835","OEU07631.1","hypothetical protein FRACYDRAFT_271895 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.949,4,1,2,1,5.8268296882216,6.9129869165358,4.08895808094961,3.69413059546555,3.08279207318655,3.49955098471859,2.96734989253433,3.7691574026081,3.43810623803731,3.66245942166247,3.12785381446247,3.04001190245396
"1837","1773362825","ribosomal protein L2 (chloroplast) [Fragilariopsis cylindrus]","High",0.001,3.946,6,2,3,2,7.90948115446453,5.91516946236632,11.1195918356567,8.06034964594792,9.85460979717773,9.81748619814646,6.20882616499491,7.98341708696297,5.76970272883138,7.72383918070095,11.4714501599872,8.22763770677303
"1843","OEU20087.1","hypothetical protein FRACYDRAFT_268171, partial [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.919,5,1,2,1,26.6162952106814,30.1339365583726,19.9619288332166,15.3050140029406,18.5426833421808,18.7966134088706,14.9478768253334,19.9875714559549,18.4136083583913,23.7606634790221,17.3934366439517,19.72245736272
"1846","OEU10807.1","3-beta hydroxysteroid dehydrogenase/isomerase [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.909,3,1,2,1,6.70382810343918,15.0846433706953,11.9748077549774,12.5494914056345,5.26643731440965,4.42107229006684,7.77219616643983,5.91051567103424,8.33844974646612,4.52172235246224,5.88930483667073,4.64100890483405
"1848","OEU21026.1","hypothetical protein FRACYDRAFT_259775 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.88,0,1,2,1,12.4259482030345,15.1847701431832,11.3926503617671,8.68658468810474,7.60199915588146,7.86464466116551,6.01223849663577,7.29093544635035,8.74873595445318,9.55686063937029,7.01142216624991,8.20650438380965
"1851","OEU18812.1","Clavaminate synthase-like protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.877,2,1,2,1,3.45434481097824,5.21057951616215,2.35448415557595,8.63324018350255,7.18208860017499,2.68648691850055,11.9210346566559,5.87583855786411,8.49306541101136,5.96902719189728,6.1034095958681,8.28008734502415
"1853","OEU19974.1","Sec7-domain-containing protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.871,1,2,4,2,6.88460401278758,5.06927373731569,4.18835434884077,4.51656231928969,4.06473754857821,1.68843962901284,5.43191247872018,2.54987780640468,3.56640749621177,3.54010116919142,4.63511036043978,3.491327732397
"1855","OEU19956.1","hypothetical protein FRACYDRAFT_268135 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.862,2,1,2,1,20.4325159164684,19.2673199647465,18.7834228991891,17.831987998966,15.0920653472789,18.1149371402093,17.5047238422883,15.9332782595292,16.1033233430398,14.7607940641054,14.5362243714964,15.6682623144426
"1859","OEU20012.1","hypothetical protein FRACYDRAFT_268148 [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.834,3,1,2,1,25.5781578412872,20.2540576735362,23.591231028467,22.8510683340141,20.5347588720724,22.4362016238625,20.6542315180527,24.4453431706346,26.3359395888327,27.2429945109147,20.5868946716008,20.5007552828723
"1860","OEU22255.1","RNI-like protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.832,3,1,2,1,3.21323931121421,2.09297642917471,5.73969416112955,3.16889988006587,3.96672201152557,4.88183956411025,2.97305051108749,3.33736530252219,4.11708317624581,3.14372779998673,4.63266671738622,3.29652006644167
"1864","OEU20464.1","DNA polymerase delta catalytic subunit [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.821,1,1,2,1,4.37843214494789,3.24337904828355,4.52393278402645,2.97180979975331,2.75556392226423,4.05956104338038,2.97302953134474,3.38935227275113,3.20387294571415,2.83549918291095,2.60940202299507,2.90597105029642
"1865","OEU10137.1","putative aldo/keto reductase family protein [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.817,4,2,4,2,7.71352864158287,11.1904554220752,11.4298087759905,13.225962946591,10.2797540543641,12.6487315479836,11.1826673826884,13.1235708819083,10.4144056696206,13.6279660101612,8.48203773465859,12.1081255750586
"1868","OEU23741.1","phosphofructokinase [Fragilariopsis cylindrus CCMP1102]","High",0.001,3.804,2,1,2,1,9.59260467140126,8.16436899819803,11.5375166733073,10.7846696020313,7.89467002247269,7.24751036188834,12.3748926593794,6.44667216778158,7.96892483065545,6.04515139614625,9.11734021876362,6.66474215438172
"1870","1773362841","ribosomal protein S12 (chloroplast) [Fragilariopsis cylindrus]","High",0.001,3.803,14,2,3,2,5.11943651717581,4.38261393364168,3.91914251898262,2.33687013671729,6.41019388057385,4.03799120979899,4.33023375835147,5.08180452106909,6.35156844965941,6.58206008659004,6.92819222341948,5.8919196874745
"1872","OEU22044.1","indole-3-glycerol-phosphate synthase [Fragilariopsis cylindrus CCMP1102]","High",0.002,3.799,5,2,3,2,12.222382425157,15.6080917807658,13.6452521595444,9.20682623398962,8.43761879775933,7.88913161528969,7.6488518495354,5.54905578140368,6.79957778399802,5.08440864720844,9.37492854338844,7.49692330836011
"1876","OEU17243.1","P-loop containing nucleoside triphosphate hydrolase protein [Fragilariopsis cylindrus CCMP1102]","High",0.002,3.793,1,1,2,1,4.24122875542522,3.02566961828161,4.41930699211628,3.40591620917118,3.86449540515605,5.09451789814774,5.73190789998062,3.44746358206439,3.45309601186602,2.90421289887713,3.94344916239393,3.78813595678717
