Name
fcy:FRACYDRAFT_135771 K02320 DNA polymerase alpha subunit A [EC:2.7.7.7] | (GenBank) DNA_pol_B-domain-containing protein 
fcy:FRACYDRAFT_268895 K12876 RNA-binding protein 8A | (GenBank) RNA-binding domain-containing protein 
fcy:FRACYDRAFT_268896 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268897 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268898 K01551 arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-] | (GenBank) anion-tra 
fcy:FRACYDRAFT_268899 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268903 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268904 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268905 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268912 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268913 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268914 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268915 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268919 K00021 hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34] | (GenBank) hydroxymethylglutaryl-C 
fcy:FRACYDRAFT_268920 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268923 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268924 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268926 no KO assigned | (GenBank) Peptidase_S9-domain-containing protein 
fcy:FRACYDRAFT_268929 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268933 K14846 ribosome production factor 1 | (GenBank) Brix-domain-containing protein 
fcy:FRACYDRAFT_268936 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268938 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268939 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268940 no KO assigned | (GenBank) LHC7; fucoxanthin chlorophyll a/c protein 
fcy:FRACYDRAFT_268944 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268945 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268946 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268948 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268951 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268954 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268956 K03671 thioredoxin 1 | (GenBank) TrxF; thioredoxin f 
fcy:FRACYDRAFT_268961 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268966 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268968 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268976 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268984 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268986 no KO assigned | (GenBank) Isochorismatase hydrolase 
fcy:FRACYDRAFT_268987 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268989 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_268990 K19306 18S rRNA (guanine1575-N7)-methyltransferase [EC:2.1.1.309] | (GenBank) S-adenosyl-L-methionin 
fcy:FRACYDRAFT_268991 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269002 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269003 K03115 casein kinase II subunit beta | (GenBank) CK_II_beta-domain-containing protein 
fcy:FRACYDRAFT_269005 K00819 ornithine--oxo-acid transaminase [EC:2.6.1.13] | (GenBank) ornithine transaminase 
fcy:FRACYDRAFT_269009 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269010 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_269011 K04564 superoxide dismutase, Fe-Mn family [EC:1.15.1.1] | (GenBank) MnSOD_1; putative manganese supe "
fcy:FRACYDRAFT_269014 K10577 ubiquitin-conjugating enzyme E2 I | (GenBank) ubiquitin-conjugating enzyme 
fcy:FRACYDRAFT_269015 K01899 succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5] | (GenBank) mitochondrial succinyl 
fcy:FRACYDRAFT_269017 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269021 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269026 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269031 no KO assigned | (GenBank) acetylglutamate kinase 
fcy:FRACYDRAFT_269032 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269033 K03635 molybdopterin synthase catalytic subunit [EC:2.8.1.12] | (GenBank) Molybdopterin biosynthesis 
fcy:FRACYDRAFT_269034 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269035 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269037 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269038 K02901 large subunit ribosomal protein L27e | (GenBank) L27; large ribosomal subunit L27 
fcy:FRACYDRAFT_269044 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269045 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269046 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269049 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269051 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269053 K17435 large subunit ribosomal protein L54 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269055 no KO assigned | (GenBank) E set domain-containing protein 
fcy:FRACYDRAFT_269056 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269059 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269061 K20367 endoplasmic reticulum-Golgi intermediate compartment protein 3 | (GenBank) DUF1692-domain-con 
fcy:FRACYDRAFT_269062 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269066 no KO assigned | (GenBank) aminotransferase class-III 
fcy:FRACYDRAFT_269067 K24272 density-regulated protein | (GenBank) eIF1-like protein 
fcy:FRACYDRAFT_269069 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269073 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269076 K02183 calmodulin | (GenBank) calmodulin 
fcy:FRACYDRAFT_269079 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269081 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269082 no KO assigned | (GenBank) ARM repeat-containing protein 
"fcy:FRACYDRAFT_269083 K03094 S-phase kinase-associated protein 1 | (GenBank) E3 ubiquitin ligase SCF complex, Skp subunit "
fcy:FRACYDRAFT_269087 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269088 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269091 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269092 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269093 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269094 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269097 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269100 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269103 K12626 U6 snRNA-associated Sm-like protein LSm7 | (GenBank) putative small nuclear ribonucleo protei 
fcy:FRACYDRAFT_269104 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269106 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269108 no KO assigned | (GenBank) alpha/beta-hydrolase 
fcy:FRACYDRAFT_269111 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269113 no KO assigned | (GenBank) HMG-box 
fcy:FRACYDRAFT_269117 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269118 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269121 K11968 ariadne-1 [EC:2.3.2.31] | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269122 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269123 no KO assigned | (GenBank) Ribokinase-like protein 
fcy:FRACYDRAFT_269125 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269129 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269131 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269132 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269133 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269134 no KO assigned | (GenBank) PebB; phycoerythrobilin:ferredoxin oxidoreductase 
fcy:FRACYDRAFT_269136 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269138 no KO assigned | (GenBank) methionine sulfoxide reductase A 
fcy:FRACYDRAFT_269139 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269140 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269144 K02900 large subunit ribosomal protein L27Ae | (GenBank) ribosomal protein L27a 
fcy:FRACYDRAFT_269147 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269148 no KO assigned | (GenBank) kinase-like protein 
fcy:FRACYDRAFT_269151 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269156 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269159 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269161 K07342 protein transport protein SEC61 subunit gamma and related proteins | (GenBank) SecE-domain-co 
fcy:FRACYDRAFT_269164 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269167 K20301 trafficking protein particle complex subunit 2 | (GenBank) snare-like protein 
fcy:FRACYDRAFT_269169 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269170 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269171 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269173 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269175 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269177 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269178 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269179 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269181 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269183 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269185 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269186 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_269187 no KO assigned | (GenBank) rbcS4; ribulose-1,5-bisphosphate carboxylase-like protein "
fcy:FRACYDRAFT_269188 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269192 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269194 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269198 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269202 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269205 K17662 cytochrome b pre-mRNA-processing protein 3 | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269207 K02956 small subunit ribosomal protein S15 | (GenBank) Ribosomal_S15-domain-containing protein 
fcy:FRACYDRAFT_269209 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269210 K02736 20S proteasome subunit beta 7 [EC:3.4.25.1] | (GenBank) N-terminal nucleophile aminohydrolase 
fcy:FRACYDRAFT_269221 K22684 metacaspase-1 [EC:3.4.22.-] | (GenBank) Peptidase_C14-domain-containing protein 
fcy:FRACYDRAFT_269224 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269225 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269231 K17260 actin-related protein 2 | (GenBank) Actin/actin-like protein 
fcy:FRACYDRAFT_269232 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269234 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269235 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_269238 K10415 dynein intermediate chain, cytosolic | (GenBank) WD40 repeat-like protein "
"fcy:FRACYDRAFT_269243 K21480 heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20] | (GenBank) HO_1; heme oxyg "
fcy:FRACYDRAFT_269244 K01669 deoxyribodipyrimidine photo-lyase [EC:4.1.99.3] | (GenBank) CPF3a; cryptochrome 
fcy:FRACYDRAFT_269249 no KO assigned | (GenBank) thioredoxin-like protein 
fcy:FRACYDRAFT_269250 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269253 no KO assigned | (GenBank) putative 2-oxoglutarate dehydrogenase E2 subunit 
fcy:FRACYDRAFT_269255 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269256 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269259 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269262 K02917 large subunit ribosomal protein L35Ae | (GenBank) ribosomal protein L35Ae 
fcy:FRACYDRAFT_269267 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269270 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269272 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269274 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269275 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269278 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269280 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269283 no KO assigned | (GenBank) hypothetical protein 
"fcy:FRACYDRAFT_269285 K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] | (GenBank) fructose-1,6-biphosphate a "
fcy:FRACYDRAFT_269289 K17080 prohibitin 1 | (GenBank) Band_7-domain-containing protein 
fcy:FRACYDRAFT_269300 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269303 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269305 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269308 K08794 calcium/calmodulin-dependent protein kinase I [EC:2.7.11.17] | (GenBank) Chk2a; kinase domain 
fcy:FRACYDRAFT_269311 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269312 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269313 no KO assigned | (GenBank) Lhcx11; Chloroa_b-bind-domain-containing protein 
fcy:FRACYDRAFT_269315 no KO assigned | (GenBank) ThiJ/PfpI domain-containing protein 
fcy:FRACYDRAFT_269317 K23802 SAC3 family protein LENG8/THP3 | (GenBank) SAC3_GANP-domain-containing protein 
fcy:FRACYDRAFT_269328 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269331 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269332 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269337 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269338 no KO assigned | (GenBank) Mss4-like protein 
fcy:FRACYDRAFT_269339 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269342 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269345 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269346 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269349 no KO assigned | (GenBank) LHC3; fucoxanthin chlorophyll a/c protein 
fcy:FRACYDRAFT_269351 K18710 histone RNA hairpin-binding protein | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269352 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269355 K02930 large subunit ribosomal protein L4e | (GenBank) Ribosomal_L4-domain-containing protein 
fcy:FRACYDRAFT_269356 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269358 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269362 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269364 no KO assigned | (GenBank) NAD(P)-binding protein 
fcy:FRACYDRAFT_269369 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269372 no KO assigned | (GenBank) TIM2; Triosephosphate isomerase 
fcy:FRACYDRAFT_269373 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269374 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269375 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269377 K03259 translation initiation factor 4E | (GenBank) translation initiation factor eIF4e 
fcy:FRACYDRAFT_269379 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269383 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269385 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269389 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269391 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269392 no KO assigned | (GenBank) ferredoxin reductase-like protein 
fcy:FRACYDRAFT_269393 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269394 no KO assigned | (GenBank) PC4-domain-containing protein 
fcy:FRACYDRAFT_269396 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269398 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269402 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269406 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269410 no KO assigned | (GenBank) L domain-like protein 
fcy:FRACYDRAFT_269413 K22746 anamorsin | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269417 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269419 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269420 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269422 no KO assigned | (GenBank) HCP-like protein 
fcy:FRACYDRAFT_269426 K03152 protein deglycase [EC:3.5.1.124] | (GenBank) DJ-1 family protein 
fcy:FRACYDRAFT_269428 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269429 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269433 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269435 K00940 nucleoside-diphosphate kinase [EC:2.7.4.6] | (GenBank) NDK1_1; putative nucleoside-diphosphat 
fcy:FRACYDRAFT_269439 no KO assigned | (GenBank) RNI-like protein 
fcy:FRACYDRAFT_269442 K02998 small subunit ribosomal protein SAe | (GenBank) ribosomal protein S2 
fcy:FRACYDRAFT_269448 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269451 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269453 K01012 biotin synthase [EC:2.8.1.6] | (GenBank) biotin synthase 
fcy:FRACYDRAFT_269456 K04712 sphingolipid 4-desaturase/C4-monooxygenase [EC:1.14.19.17 1.14.18.5] | (GenBank) hypothetical 
fcy:FRACYDRAFT_269457 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269458 K17872 demethylphylloquinone reductase [EC:1.6.5.12] | (GenBank) FAD/NAD(P)-binding domain-containin 
fcy:FRACYDRAFT_269460 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269467 K02144 V-type H+-transporting ATPase subunit H | (GenBank) ARM repeat-containing protein 
fcy:FRACYDRAFT_269470 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269473 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269474 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269476 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269481 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269483 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269487 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269489 K16865 programmed cell death protein 4 | (GenBank) MA3-domain-containing protein 
fcy:FRACYDRAFT_269490 K02727 20S proteasome subunit alpha 7 [EC:3.4.25.1] | (GenBank) N-terminal nucleophile aminohydrolas 
"fcy:FRACYDRAFT_269494 K04565 superoxide dismutase, Cu-Zn family [EC:1.15.1.1] | (GenBank) CuZnSOD_1; putative copper-zinc  "
fcy:FRACYDRAFT_269500 no KO assigned | (GenBank) hypothetical protein 
fcy:FRACYDRAFT_269502 K02936 large subunit ribosomal protein L7Ae | (GenBank) L30e-like protein 
fcy:FRACYDRAFT_269504 no KO assigned | (GenBank) hypothetical protein 
